icao,iata,name,city,country_code,latitude,longitude,time_zone,airport_type
TNCS,SAB,Juancho E. Yrausquin Airport,Zion's Hill,BQ,17.64533,-63.220514,America/Kralendijk,medium_airport
,TOK,Torokina Airport,Torokina,PG,-6.2015,155.063,,small_airport
,TOV,Tortola West End Seaplane Base,Tortola,VG,18.45,-64.583333,America/Tortola,seaplane_base
,TPT,Tapeta Airport,Tapeta,LR,6.4948,-8.873,Africa/Monrovia,small_airport
TQPF,AXA,Clayton J. Lloyd International Airport,The Valley,AI,18.204773,-63.05383,America/Anguilla,medium_airport
TRPG,MNI,John A. Osborne Airport,Gerald's Park,MS,16.791835,-62.193204,America/Montserrat,large_airport
,TSG,Tanacross Airport,Tanacross,US,63.374401092499994,-143.335998535,,small_airport
,TSI,Tsile Tsile Airport,Tsile Tsile,PG,-6.8498,146.3554,,small_airport
TTCP,TAB,A.N.R. Robinson International Airport,Scarborough,TT,11.149571,-60.831298,America/Port_of_Spain,large_airport
TTPP,POS,Piarco International Airport,Port of Spain,TT,10.59535,-61.337568,America/Port_of_Spain,large_airport
,TTW,Tissa Tank Waterdrome,Tissamaharama,LK,6.2876,81.2906,Asia/Colombo,seaplane_base
,TUJ,Tum Airport,Tum,ET,6.26,35.5184,Africa/Addis_Ababa,small_airport
TUPA,NGD,Captain Auguste George Airport,Anegada,VG,18.727734,-64.32852,America/Tortola,small_airport
TUPJ,EIS,Terrance B. Lettsome International Airport,Beef Island,VG,18.445492,-64.541707,America/Tortola,large_airport
TUPW,VIJ,Virgin Gorda Airport,Spanish Town,VG,18.446634,-64.427932,America/Tortola,medium_airport
TVSA,SVD,Argyle International Airport,Kingstown,VC,13.159725,-61.148801,America/St_Vincent,large_airport
TVSB,BQU,J F Mitchell Airport,Bequia,VC,12.9884,-61.262001,America/St_Vincent,medium_airport
TVSC,CIW,Canouan Airport,Canouan,VC,12.699,-61.3424,America/St_Vincent,medium_airport
TVSM,MQS,Mustique Airport,Lovell,VC,12.8879,-61.180199,America/St_Vincent,medium_airport
TVSU,UNI,Union Island International Airport,Union Island,VC,12.600135,-61.411945,America/St_Vincent,medium_airport
ZWTS,TWC,Tumxuk Tangwangcheng Airport,Tumxuk,CN,39.886663,79.233408,Asia/Shanghai,small_airport
,TWH,Two Harbors Amphibious Terminal,Two Harbors,US,33.432222222200004,-118.508611111,,seaplane_base
TXKF,BDA,L.F. Wade International Airport,Hamilton,BM,32.363802,-64.67824,Atlantic/Bermuda,large_airport
,TYE,Tyonek Airport,Tyonek,US,61.076556,-151.131363,,small_airport
HTRU,GIT,Mchauru Airport,Geita,TZ,-2.813667,32.172472,Africa/Dar_es_Salaam,small_airport
,TZO,Tsimiroro Airport,Ankisatra,MG,-18.345064,45.015643,Indian/Antananarivo,small_airport
,DBS,Dubois Municipal Airport,Dubois,US,44.162057,-112.220581,,small_airport
UKBM,MXR,Myrhorod Air Base,Myrhorod,UA,49.932,33.641,Europe/Kiev,small_airport
UKHK,KHU,Kakhnovka Airfield,Kremenchuk,UA,49.136799,33.477893,,small_airport
UKLK,KCP,Kam'yanets'-Podil's'kyi Airfield,Kamyan'ka,UA,48.695631,26.609471,,small_airport
UCFB,,Batken Airport,Batken,KG,40.042899,70.83784,Asia/Bishkek,medium_airport
UAAA,ALA,Almaty International Airport,Almaty,KZ,43.354267,77.042828,Asia/Almaty,large_airport
UAAH,BXH,Balkhash Airport,Balkhash,KZ,46.894246,75.004533,Asia/Almaty,medium_airport
UAAL,USJ,Usharal Airport,Usharal,KZ,46.190767,80.830922,Asia/Almaty,small_airport
UAAR,BXJ,Boralday Airport,Boralday,KZ,43.352052,76.883039,Asia/Almaty,small_airport
UAAT,TDK,Taldykorgan Airport,Taldykorgan,KZ,45.12255,78.442758,Asia/Almaty,medium_airport
UACC,NQZ,Nursultan Nazarbayev International Airport,Astana,KZ,51.027035,71.467094,Asia/Almaty,large_airport
UACK,KOV,Kokshetau International Airport,Kokshetau,KZ,53.329102,69.594597,Asia/Almaty,large_airport
UACP,PPK,Petropavl International Airport,Petropavl,KZ,54.775622,69.187415,Asia/Almaty,large_airport
UADD,DMB,Taraz International Airport,Taraz,KZ,42.8536,71.303596,Asia/Almaty,large_airport
UCFR,,Razzakov Airport,Isfana,KG,39.824737,69.56882,Asia/Bishkek,small_airport
UCFM,BSZ,Manas International Airport,Bishkek,KG,43.061298,74.4776,Asia/Bishkek,large_airport
UCFO,OSS,Osh International Airport,Osh,KG,40.609001,72.793297,Asia/Bishkek,large_airport
UCFK,IKG,Karakol International Airport,Karakol,KG,42.508099,78.407799,Asia/Bishkek,medium_airport
UAFZ,,Kazarman Airport,Kazarman,KG,41.410291,74.044418,Asia/Bishkek,small_airport
UAII,CIT,Shymkent International Airport,Shymkent,KZ,42.365021,69.47564,Asia/Almaty,large_airport
UAIT,HSA,Hazrat Sultan International Airport,Turkıstan,KZ,43.311087,68.550352,Asia/Almaty,large_airport
UAKD,DZN,Zhezkazgan National Airport,Zhezkazgan,KZ,47.708953,67.738094,Asia/Almaty,large_airport
UAKK,KGF,Sary-Arka Airport,Karaganda,KZ,49.670799,73.334396,Asia/Almaty,large_airport
UAOL,BXY,Baikonur Krayniy International Airport,Baikonur,KZ,45.621994,63.210773,Asia/Qyzylorda,large_airport
UAOO,KZO,Korkyt Ata International Airport,Kyzylorda,KZ,44.706902,65.592499,Asia/Qyzylorda,large_airport
UARR,URA,Manshuk Mametova International Airport,Uralsk,KZ,51.151976,51.543652,Asia/Oral,large_airport
UASB,EKB,Ekibastuz Airport,Ekibastuz,KZ,51.590999603271484,75.21499633789062,Asia/Almaty,medium_airport
UASK,UKK,Oskemen International Airport,Ust-Kamenogorsk (Oskemen),KZ,50.035033,82.496057,Asia/Almaty,large_airport
UASP,PWQ,Pavlodar International Airport,Pavlodar,KZ,52.194982,77.073088,Asia/Almaty,large_airport
UASS,PLX,Semei International Airport,Semey,KZ,50.351295,80.234398,Asia/Almaty,large_airport
UASZ,SZI,Zaysan Airport,Zaysan,KZ,47.487491,84.887675,,small_airport
UATE,SCO,Aktau International Airport,Aktau,KZ,43.860093,51.09086,Asia/Aqtau,large_airport
UATG,GUW,Atyrau International Airport,Atyrau,KZ,47.121318,51.820343,Asia/Atyrau,large_airport
UATT,AKX,Aktobe International Airport,Aktobe,KZ,50.248116,57.204144,Asia/Aqtobe,large_airport
UAUR,AYK,Arkalyk North Airport,Arkalyk,KZ,50.318599700927734,66.95279693603516,Asia/Qostanay,small_airport
UAUU,KSN,Kostanay International Airport,Kostanay,KZ,53.206902,63.550301,Asia/Qostanay,large_airport
UBBB,GYD,Heydar Aliyev International Airport,Baku,AZ,40.47278,50.050931,Asia/Baku,large_airport
UBBF,FZL,Fuzuli International Airport,Fuzuli,AZ,39.594578,47.196128,Asia/Baku,small_airport
UBBG,GNJ,Ganja International Airport,Ganja,AZ,40.738692,46.320383,Asia/Baku,large_airport
UBBL,LLK,Lankaran International Airport,Lankaran,AZ,38.757919,48.807042,Asia/Baku,small_airport
UBBN,NAJ,Nakhchivan International Airport,Nakhchivan,AZ,39.188801,45.458401,Asia/Baku,large_airport
UBBQ,GBB,Gabala International Airport,Gabala,AZ,40.808617,47.725389,Asia/Baku,medium_airport
UBBY,ZTU,Zaqatala International Airport,Zaqatala,AZ,41.557823,46.669464,Asia/Baku,medium_airport
UBBZ,ZZE,Zangilan International Airport,Zangilan,AZ,39.11443,46.74392,Asia/Baku,small_airport
UBEE,YLV,Yevlakh Airport,Yevlakh,AZ,40.631901,47.141899,Asia/Baku,small_airport
UBLC,LHL,Lachin International Airport,Lachin,AZ,39.883787,46.363137,Asia/Baku,medium_airport
UCFL,IKU,Issyk-Kul International Airport,Tamchy,KG,42.585584,76.701181,Asia/Bishkek,large_airport
UDSG,LWN,Shirak International Airport,Gyumri,AM,40.750401,43.859299,Asia/Yerevan,large_airport
UDYZ,EVN,Zvartnots International Airport,Yerevan,AM,40.148941,44.397887,Asia/Yerevan,large_airport
UEBB,BQJ,Batagay Airport,Batagay,RU,67.648003,134.695007,Asia/Vladivostok,small_airport
UEBS,SUK,Sakkyryr Airport,Batagay-Alyta,RU,67.792,130.394,,small_airport
UEBT,UKG,Ust-Kuyga Airport,Ust-Kuyga,RU,70.011002,135.645004,Asia/Vladivostok,small_airport
UECT,TLK,Talakan Airport,Talakan Oil Field,RU,59.876389,111.044444,Asia/Yakutsk,small_airport
UEEA,ADH,Aldan Airport,Aldan,RU,58.602798,125.408997,Asia/Yakutsk,small_airport
UEEE,YKS,Platon Oyunsky Yakutsk International Airport,Yakutsk,RU,62.0933,129.770996,Asia/Yakutsk,large_airport
UELL,NER,Chulman Airport,Neryungri,RU,56.913898468018,124.91400146484,Asia/Yakutsk,medium_airport
UEMA,MQJ,Moma Airport,Khonuu,RU,66.450861,143.261551,Asia/Srednekolymsk,medium_airport
UEMH,KDY,Typliy Klyuch Airport,Khandyga,RU,62.7890014648,136.854995728,Asia/Khandyga,small_airport
UEMM,GYG,Magan Airport,Magan,RU,62.103484,129.545288,Asia/Yakutsk,medium_airport
UEMO,OLZ,Olyokminsk Airport,Olyokminsk,RU,60.401833,120.476094,Asia/Yakutsk,medium_airport
UEMT,USR,Ust-Nera Airport,Ust-Nera,RU,64.550003,143.115005,Asia/Ust-Nera,medium_airport
UEMU,UMS,Ust-Maya Airport,Ust-Maya,RU,60.357437,134.43731,Asia/Khandyga,small_airport
UENI,VHV,Verkhnevilyuisk Airport,Verkhnevilyuisk,RU,63.458057403564,120.26916503906,Asia/Yakutsk,small_airport
UENN,NYR,Nyurba Airport,Nyurba,RU,63.296703,118.341953,Asia/Yakutsk,small_airport
UENS,SUY,Suntar Airport,Suntar,RU,62.185001373291,117.63500213623,Asia/Yakutsk,small_airport
UENW,VYI,Vilyuisk Airport,Vilyuisk,RU,63.756668,121.693336,Asia/Yakutsk,medium_airport
UERL,ULK,Lensk Airport,Lensk,RU,60.723594,114.825319,Asia/Yakutsk,medium_airport
UERO,ONK,Olenyok Airport,Olenyok,RU,68.514999,112.480003,Asia/Yakutsk,small_airport
UERP,PYJ,Polyarny Airport,Yakutia,RU,66.400398,112.029999,Asia/Yakutsk,medium_airport
UERR,MJZ,Mirny Airport,Mirny,RU,62.534698486328125,114.03900146484375,Asia/Yakutsk,medium_airport
UERS,SYS,Saskylakh Airport,Saskylakh,RU,71.927902,114.080002,Asia/Yakutsk,medium_airport
UESG,BGN,Belaya Gora Airport,Belaya Gora,RU,68.556227,146.22784,Asia/Srednekolymsk,medium_airport
UESK,SEK,Srednekolymsk Airport,Srednekolymsk,RU,67.4805,153.7364,,medium_airport
UESO,CKH,Chokurdakh Airport,Chokurdah,RU,70.6231,147.901993,Asia/Srednekolymsk,medium_airport
UESS,CYX,Cherskiy Airport,Cherskiy,RU,68.740601,161.337997,Asia/Srednekolymsk,medium_airport
UEST,IKS,Tiksi Airport,Tiksi,RU,71.697700500488,128.90299987793,Asia/Yakutsk,medium_airport
UESU,ZKP,Zyryanka Airport,Zyryanka,RU,65.7485,150.8889,Asia/Srednekolymsk,medium_airport
UEVV,ZIX,Zhigansk Airport,Zhigansk,RU,66.7965011597,123.361000061,Asia/Yakutsk,medium_airport
HUKI,KXO,Kisoro Airport,Kisoro,UG,-1.2837,29.7197,Africa/Kampala,small_airport
,KHX,Savannah Airstrip,Kihihi,UG,-0.7165,29.6997,Africa/Kampala,medium_airport
HUMY,OYG,Moyo Airport,Moyo,UG,3.6444,31.762762,Africa/Kampala,small_airport
UGAM,,Ambrolauri Airport,Ambrolauri,GE,42.52687,43.13538,Asia/Tbilisi,medium_airport
,UGB,Ugashik Bay Airport,Pilot Point,US,57.424052,-157.74479,,small_airport
UGKO,KUT,David the Builder Kutaisi International Airport,Kopitnari,GE,42.177448,42.485353,Asia/Tbilisi,large_airport
UGMS,,Mestia Queen Tamar Airport,Mestia,GE,43.053597,42.749012,Asia/Tbilisi,small_airport
UGSA,,Natakhtari Airfield,Natakhtari,GE,41.921198,44.714186,Asia/Tbilisi,small_airport
UGSB,BUS,Alexander Kartveli Batumi International Airport,Batumi,GE,41.60939,41.600315,Asia/Tbilisi,large_airport
UGSS,SUI,Vladislav Ardzinba Sukhum International Airport,Sukhumi,GE,42.8582,41.128101,Asia/Tbilisi,medium_airport
UGTB,TBS,Tbilisi International Airport,Tbilisi,GE,41.669201,44.9547,Asia/Tbilisi,large_airport
UHBB,BQS,Ignatyevo Airport,Blagoveschensk,RU,50.426723,127.415502,Asia/Yakutsk,medium_airport
UHBE,EYA,Zeya Airport,Zeya,RU,53.687023,127.090972,Asia/Yakutsk,small_airport
UHBW,TYD,Tynda Airport,Tynda,RU,55.284936,124.77901,Asia/Yakutsk,small_airport
UHHH,KHV,Khabarovsk Novy Airport,Khabarovsk,RU,48.528338,135.188588,Asia/Vladivostok,medium_airport
UHKK,KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,RU,50.409,136.934006,Asia/Vladivostok,medium_airport
UHKM,GVN,Sovetskaya Gavan (Maygatka) Airport,Sovetskaya Gavan,RU,48.925067,140.035348,Asia/Vladivostok,medium_airport
UHMA,DYR,Ugolny Yuri Ryktheu Airport,Anadyr,RU,64.734902,177.740997,Asia/Anadyr,medium_airport
UHMD,PVS,Provideniya Bay Airport,Chukotka,RU,64.378098,-173.242996,Asia/Anadyr,medium_airport
UHMF,,Omsukchan Airport,Omsukchan,RU,62.457001,155.744995,Asia/Magadan,medium_airport
UHMH,,Susuman Airport,Susman,RU,62.764995,148.147014,,small_airport
UHMK,KPW,Keperveem Airport,Keperveem,RU,67.845001,166.139999,Asia/Anadyr,medium_airport
UHMM,GDX,Sokol Airport,Magadan,RU,59.9109992980957,150.72000122070312,Asia/Magadan,medium_airport
UHMN,,Omolon Airport,Omolon,RU,65.239998,160.539993,Asia/Anadyr,small_airport
UHMO,KVM,Markovo Airport,Markovo,RU,64.665446,170.417626,Asia/Anadyr,small_airport
UHMP,PWE,Pevek Airport,Apapelgino,RU,69.783302,170.597,Asia/Anadyr,medium_airport
UHMW,SWV,Severo-Evensk Airport,Evensk,RU,61.921786,159.229059,Asia/Magadan,medium_airport
UHNB,BQG,Bogorodskoye Airport,Bogorodskoye,RU,52.381041,140.449378,Asia/Vladivostok,small_airport
UHNN,NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,RU,53.154999,140.649994,Asia/Vladivostok,medium_airport
UHOO,OHO,Okhotsk Airport,Okhotsk,RU,59.410065,143.056503,Asia/Vladivostok,medium_airport
UHPK,,Ust'-Kamchatsk Airport,Ust'-Kamchatsk (Krutoberegovo),RU,56.238854,162.689989,Asia/Kamchatka,small_airport
UHPP,PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,RU,53.168716,158.451068,Asia/Kamchatka,large_airport
UHSB,BVV,Burevestnik Airport,Kurilsk,RU,44.919998,147.621994,Asia/Magadan,small_airport
UHSH,OHH,Okha Airport,Okha,RU,53.516446,142.881426,Asia/Sakhalin,small_airport
UHSI,ITU,Iturup Airport,Kurilsk,RU,45.256389,147.95549,,small_airport
UHSK,EKS,Shakhtyorsk Airport,Shakhtyorsk,RU,49.1903,142.082993,Asia/Sakhalin,small_airport
UHSM,DEE,Yuzhno-Kurilsk Mendeleyevo Airport,Yuzhno-Kurilsk,RU,43.961066,145.684977,Asia/Magadan,small_airport
UHSN,NGK,Nogliki Airport,Nogliki,RU,51.783955,143.141785,,small_airport
UHSO,ZZO,Zonalnoye Airport,Tymovskoye,RU,50.669929,142.760082,Asia/Sakhalin,small_airport
UHSS,UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,RU,46.885461,142.717466,Asia/Sakhalin,large_airport
UHTG,AEM,Amgu Airport,Amgu,RU,45.84126,137.673568,Asia/Vladivostok,small_airport
UHTQ,ETL,Svetlaya Airport,Svetlaya,RU,46.541704,138.321703,,small_airport
UHWE,EDN,Yedinka Airport,Yedinka,RU,47.178201,138.657357,,small_airport
UHWK,KVR,Kavalerovo Airport,Kavalerovo,RU,44.2726,135.029,,small_airport
UHWP,TLY,Plastun Airport,Plastun,RU,44.814999,136.292007,Asia/Vladivostok,small_airport
UHWT,NEI,Terney Airport,Terney,RU,45.0825,136.5912,,small_airport
UHWW,VVO,Vladivostok International Airport,Artyom,RU,43.396256,132.148155,Asia/Vladivostok,large_airport
UIAA,HTA,Chita-Kadala International Airport,Chita,RU,52.024841,113.305839,Asia/Chita,large_airport
UIAR,CZR,Chara Airport,Chara,RU,56.914423,118.270072,Asia/Chita,small_airport
UIBB,BTK,Bratsk Airport,Bratsk,RU,56.3696,101.701822,Asia/Irkutsk,medium_airport
UIBS,UIK,Ust-Ilimsk Airport,Ust-Ilimsk,RU,58.135409,102.556066,Asia/Irkutsk,small_airport
UIIH,,Khuzhir Airport,"Khuzhir, Olkhon Island",RU,53.217869,107.410469,,small_airport
UIII,IKT,Irkutsk International Airport,Irkutsk,RU,52.266707,104.395563,Asia/Irkutsk,large_airport
UIKB,ODO,Bodaybo Airport,Bodaybo,RU,57.866100311299995,114.242996216,Asia/Irkutsk,small_airport
UIKE,ERG,Yerbogachen Airport,Erbogachen,RU,61.2750015259,108.029998779,Asia/Irkutsk,small_airport
UIKK,KCK,Kirensk Airport,Kirensk,RU,57.773,108.064,Asia/Irkutsk,small_airport
UIKP,RZH,Preobrazheniye Airport,Preobrazheniye,RU,42.921698,133.904438,,small_airport
UITT,UKX,Ust-Kut Airport,Ust-Kut,RU,56.856701,105.730003,Asia/Irkutsk,medium_airport
UIUN,NZG,Nizhneangarsk International Airport,Nizhneangarsk,RU,55.8008,109.595001,Asia/Irkutsk,small_airport
UIUU,UUD,Baikal International Airport,Ulan Ude,RU,51.808614,107.439652,Asia/Irkutsk,large_airport
UKBB,KBP,Boryspil International Airport,Boryspil,UA,50.345001,30.894699,Europe/Kyiv,large_airport
UKCK,KRQ,Kramatorsk Airport,Kramatorsk,UA,48.706799,37.630922,Europe/Kyiv,small_airport
UKCM,MPW,Mariupol International Airport,Mariupol,UA,47.076099,37.4496,Europe/Kyiv,medium_airport
UKDB,ERD,Berdyansk Airport,Berdyansk,UA,46.814999,36.758099,Europe/Kyiv,medium_airport
UKDD,DNK,Dnipro International Airport,Dnipro,UA,48.357201,35.100601,Europe/Kyiv,medium_airport
UKDE,OZH,Zaporizhzhia International Airport,Zaporizhia,UA,47.866962,35.314723,Europe/Kyiv,medium_airport
UKDR,KWG,Kryvyi Rih International Airport,Kryvyi Rih,UA,48.043301,33.209999,Europe/Kyiv,medium_airport
UKFB,UKS,Sevastopol International Airport / Belbek Air Base,Sevastopol,UA,44.691822,33.57462,,medium_airport
UKFF,SIP,Simferopol International Airport,Simferopol,UA,45.0522,33.975101,Europe/Simferopol,large_airport
UKFK,KHC,Kerch Airport,Kerch,UA,45.372501,36.401402,Europe/Simferopol,small_airport
OOMK,UKH,Mukhaizna Airport,Mukhaizna Oil Field,OM,19.386389,56.401389,,small_airport
UKHH,HRK,Kharkiv International Airport,Kharkiv,UA,49.926943,36.290814,Europe/Kyiv,medium_airport
UKHP,PLV,Suprunovka Airport,Poltava,UA,49.5686,34.397202,Europe/Kyiv,medium_airport
UKHS,UMY,Sumy Airport,Sumy,UA,50.858299,34.762501,Europe/Kyiv,small_airport
UKKE,CKC,Cherkasy International Airport,Cherkasy,UA,49.4156,31.9953,Europe/Kyiv,medium_airport
UKKG,KGO,Kirovograd Airport,Kirovograd,UA,48.542801,32.285,Europe/Kyiv,small_airport
UKKK,IEV,Igor Sikorsky Kyiv International Airport (Zhuliany),Kyiv,UA,50.40194,30.45194,Europe/Kyiv,medium_airport
UKKV,ZTR,Zhytomyr Airport,Zhytomyr,UA,50.270556,28.738611,Europe/Kyiv,medium_airport
UKLC,UCK,Lutsk Airport,Lutsk,UA,50.678404,25.487165,Europe/Kyiv,small_airport
UKLH,HMJ,Khmelnytskyi Airport,Khmelnytskyi,UA,49.359699,26.933399,Europe/Kyiv,medium_airport
UKLI,IFO,Ivano-Frankivsk International Airport,Ivano-Frankivsk,UA,48.884201,24.6861,Europe/Kyiv,medium_airport
UKLL,LWO,Lviv International Airport,Lviv,UA,49.8125,23.9561,Europe/Kyiv,large_airport
UKLN,CWC,Chernivtsi International Airport,Chernivtsi,UA,48.2593,25.980801,Europe/Kyiv,medium_airport
UKLR,RWN,Rivne International Airport,Rivne,UA,50.607101,26.1416,Europe/Kyiv,medium_airport
UKLT,TNL,Ternopil International Airport,Ternopil,UA,49.5242,25.7001,Europe/Kyiv,small_airport
UKLU,UDJ,Uzhhorod International Airport,Uzhhorod,UA,48.6343,22.263399,Europe/Bratislava,medium_airport
UKOH,KHE,Kherson International Airport,Kherson,UA,46.6758,32.506401,Europe/Kyiv,medium_airport
UKON,NLV,Mykolaiv International Airport [CLOSED],Mykolaiv,UA,47.057899,31.9198,Europe/Kyiv,medium_airport
UKOO,ODS,Odesa International Airport,Odesa,UA,46.427196,30.672649,Europe/Kyiv,large_airport
UKWW,VIN,Vinnytsia/Gavyryshivka International Airport,Vinnitsa,UA,49.242531,28.613778,Europe/Kyiv,medium_airport
ULAA,ARH,Talagi Airport,Archangelsk,RU,64.60030364990234,40.71670150756836,Europe/Moscow,medium_airport
ULAH,VKV,Vaskovo Airport,Arkhangelsk,RU,64.441704,40.4217,Europe/Moscow,medium_airport
ULAL,LDG,Leshukonskoye Airport,Leshukonskoye,RU,64.896004,45.723,Europe/Moscow,small_airport
ULAM,NNM,Naryan Mar Airport,Naryan Mar,RU,67.639999,53.121899,Europe/Moscow,medium_airport
ULAS,CSH,Solovki Airport,Solovetsky Islands,RU,65.029996,35.730558,Europe/Moscow,small_airport
ULDD,AMV,Amderma Airport,Amderma,RU,69.763712,61.556711,Europe/Moscow,medium_airport
ULDW,VRI,Varandey Airport,Varandey,RU,68.848503,58.201401,Europe/Moscow,small_airport
ULKK,KSZ,Kotlas Airport,Kotlas,RU,61.235801696777344,46.6974983215332,Europe/Moscow,medium_airport
ULLI,LED,Pulkovo Airport,St. Petersburg,RU,59.800301,30.262501,Europe/Moscow,large_airport
ULMM,MMK,Emperor Nicholas II Murmansk Airport,Murmansk,RU,68.7817,32.750801,Europe/Moscow,large_airport
ULOO,PKV,Princess Olga Pskov International Airport,Pskov,RU,57.781316,28.39384,Europe/Moscow,medium_airport
ULPB,PES,Petrozavodsk Airport,Petrozavodsk,RU,61.885201,34.154701,Europe/Moscow,medium_airport
ULWC,CEE,Cherepovets Airport,Cherepovets,RU,59.273601532,38.015800476100004,Europe/Moscow,medium_airport
ULWU,VUS,Velikiy Ustyug Airport,Velikiy Ustyug,RU,60.7883,46.259998,Europe/Moscow,medium_airport
ULWW,VGD,Vologda Airport,Vologda,RU,59.282501,39.944401,Europe/Moscow,medium_airport
UMBB,BQT,Brest International Airport,Brest,BY,52.108138,23.89676,Europe/Minsk,large_airport
UMGG,GME,Gomel Airport,Gomel,BY,52.527000427246094,31.016700744628906,Europe/Minsk,medium_airport
UMII,VTB,Vitebsk Vostochny Airport,Vitebsk,BY,55.126499176025,30.349599838257,Europe/Minsk,medium_airport
UMKK,KGD,Khrabrovo Airport,Kaliningrad,RU,54.89161,20.598559,Europe/Kaliningrad,large_airport
UMMG,GNA,Hrodna Airport,Hrodna,BY,53.602001,24.053801,Europe/Minsk,medium_airport
UMMS,MSQ,Minsk National Airport,Minsk,BY,53.888071,28.039964,Europe/Minsk,large_airport
UMOO,MVQ,Mogilev Airport,Mogilev,BY,53.954898834228516,30.09510040283203,Europe/Minsk,medium_airport
UNAA,ABA,Abakan International Airport,Abakan,RU,53.740002,91.385002,Asia/Krasnoyarsk,large_airport
UNBB,BAX,Barnaul Gherman Titov International Airport,Barnaul,RU,53.361285,83.539701,Asia/Barnaul,large_airport
UNBG,RGK,Gorno-Altaysk Airport,Gorno-Altaysk,RU,51.969204,85.836539,Asia/Barnaul,medium_airport
UNEE,KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,RU,55.2701,86.107201,Asia/Novokuznetsk,large_airport
UNIB,BKA,Baykit Airport,Baykit,RU,61.676701,96.355003,Asia/Krasnoyarsk,medium_airport
UNII,EIE,Yeniseysk Airport,Yeniseysk,RU,58.474201,92.112503,Asia/Krasnoyarsk,medium_airport
UNIJ,YAE,Yartsevo Airport,Yartsevo,RU,60.255001,90.195,Asia/Krasnoyarsk,small_airport
UNIP,TGP,Podkamennaya Tunguska Airport,Bor,RU,61.589699,89.994003,Asia/Krasnoyarsk,medium_airport
UNIS,VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,RU,60.373299,93.011703,Asia/Krasnoyarsk,medium_airport
UNIT,GOY,Tura Mountain Airport,Tura,RU,64.333511,100.432892,Asia/Krasnoyarsk,small_airport
UNIW,VAQ,Vanavara Airport,Vanavara,RU,60.356229,102.309641,Asia/Krasnoyarsk,medium_airport
UNKB,BGS,Boguchany Airport,Boguchany,RU,58.380615,97.472336,Asia/Krasnoyarsk,small_airport
UNKI,KNY,Kodinsk Airport,,RU,58.479401,99.093903,Asia/Krasnoyarsk,small_airport
UNKL,KJA,Krasnoyarsk International Airport,Krasnoyarsk,RU,56.175743,92.485788,Asia/Krasnoyarsk,large_airport
UNKM,KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,RU,56.177584,92.545881,Asia/Krasnoyarsk,medium_airport
UNKS,ACS,Achinsk Airport,Achinsk,RU,56.269185,90.57511,Asia/Krasnoyarsk,medium_airport
UNKY,KYZ,Kyzyl Airport,Kyzyl,RU,51.669399,94.400597,Asia/Krasnoyarsk,medium_airport
UNNT,OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,55.019756,82.618675,Asia/Novosibirsk,large_airport
UNOO,OMS,Omsk Central Airport,Omsk,RU,54.963124,73.312418,Asia/Omsk,large_airport
UNSS,SWT,Strezhevoy Airport,Strezhevoy,RU,60.7094,77.660004,Asia/Tomsk,medium_airport
UNTT,TOF,Tomsk Kamov Airport,Tomsk,RU,56.380299,85.208298,Asia/Tomsk,large_airport
UNWW,NOZ,Spichenkovo Airport,Novokuznetsk,RU,53.811401,86.877197,Asia/Novokuznetsk,medium_airport
UODD,DKS,Dikson Airport,Dikson,RU,73.517807,80.379669,Asia/Krasnoyarsk,medium_airport
UOHH,HTG,Khatanga Airport,Khatanga,RU,71.97810363769531,102.49099731445312,Asia/Krasnoyarsk,medium_airport
UOIG,SES,Svetlogorsk Airport,Svetlogorsk,RU,66.839996,88.403336,Asia/Krasnoyarsk,medium_airport
UOII,IAA,Igarka Airport,Igarka,RU,67.437202,86.621902,Asia/Krasnoyarsk,medium_airport
UOOO,NSK,Alykel International Airport,Norilsk,RU,69.307951,87.325906,Asia/Krasnoyarsk,large_airport
UOTT,THX,Turukhansk Airport,Turukhansk,RU,65.797203,87.935303,Asia/Krasnoyarsk,small_airport
URKA,AAQ,Anapa Vityazevo Airport,Krasnyi Kurgan,RU,45.002102,37.347301,Europe/Moscow,medium_airport
URKG,GDZ,Gelendzhik Airport,Gelendzhik,RU,44.5820926295,38.0124807358,Europe/Moscow,medium_airport
URKK,KRR,Krasnodar Pashkovsky International Airport,Krasnodar,RU,45.034465,39.174215,Europe/Moscow,large_airport
URMG,GRV,Akhmat Kadyrov Grozny International Airport,Grozny,RU,43.388106,45.699772,Europe/Moscow,large_airport
URML,MCX,Makhachkala Uytash International Airport,Makhachkala,RU,42.816799,47.652302,Europe/Moscow,large_airport
URMM,MRV,Mineralnye Vody Airport,Mineralnyye Vody,RU,44.225101,43.081902,Europe/Moscow,large_airport
URMN,NAL,Nalchik Airport,Nalchik,RU,43.512901,43.6366,Europe/Moscow,medium_airport
URMO,OGZ,Vladikavkaz Beslan International Airport,Beslan,RU,43.205101,44.606602,Europe/Moscow,medium_airport
